route_id,service_id,trip_id,direction_id,block_id,shape_id
038982ec,1,cf61bcc1-7-0c63b5bb-8,0,,994835994
038982ec,1,6d8fde14-4-0c63b5bb-8,1,,994835995
038982ec,1,f6ff1252-1-0c63b5bb-8,0,,994835994
038982ec,1,2af7172a-2-0c63b5bb-8,1,,994835995
06753594,1,ea7c5db1-a-0c63b5bb-8,0,,994836030
06753594,1,8e540868-5-0c63b5bb-8,1,,994836031
06753594,1,bf9645d6-5-0c63b5bb-8,0,,994836030
06753594,1,dbe0d1aa-2-0c63b5bb-8,1,,994836031
06753594,1,c77a24d8-0-0c63b5bb-8,0,,994836030
06753594,1,3cfdbf86-2-0c63b5bb-8,1,,994836031
06753594,1,1e6d9a08-1-0c63b5bb-8,0,,994836030
06753594,1,b87b6ebb-1-0c63b5bb-8,1,,994836031
06753594,1,24f9aaf4-0-0c63b5bb-8,0,,994836030
06753594,1,ec5098cb-3-0c63b5bb-8,1,,994836031
06753594,1,d2be7e80-8-0c63b5bb-8,0,,994836030
06753594,1,37284400-c-0c63b5bb-8,1,,994836031
06753594,1,63748992-5-0c63b5bb-8,0,,994836030
06753594,1,8920aed9-0-0c63b5bb-8,1,,994836031
06753594,1,91f75ca7-a-0c63b5bb-8,0,,994836030
06753594,1,acce39da-9-0c63b5bb-8,1,,994836031
06753594,1,720f4e33-b-0c63b5bb-8,0,,994836030
06753594,1,017e6613-c-0c63b5bb-8,1,,994836031
06753594,1,adb8dd5b-8-0c63b5bb-8,0,,994836030
06753594,1,4af0a42f-1-0c63b5bb-8,1,,994836031
06753594,1,7d3f43c1-1-0c63b5bb-8,0,,994836030
06753594,1,66bf8168-c-0c63b5bb-8,1,,994836031
06753594,1,df32d13a-b-0c63b5bb-8,0,,994836030
06753594,1,f027caa9-1-0c63b5bb-8,1,,994836031
06753594,1,648d3dba-f-0c63b5bb-8,0,,994836030
06753594,1,92198977-c-0c63b5bb-8,1,,994836031
06753594,1,011dcaa2-3-0c63b5bb-8,0,,994836030
06753594,1,d4faadb5-7-0c63b5bb-8,1,,994836031
06753594,1,ae8892ae-b-0c63b5bb-8,0,,994836030
06753594,1,7c9e1737-0-0c63b5bb-8,1,,994836031
06753594,1,51b6f61d-f-0c63b5bb-8,0,,994836030
06753594,1,24167d54-5-0c63b5bb-8,1,,994836031
06753594,1,6b3360a6-1-0c63b5bb-8,0,,994836030
06753594,1,f6635f6c-c-0c63b5bb-8,1,,994836031
06753594,1,c45448ee-a-0c63b5bb-8,0,,994836030
06753594,1,2a71a792-1-0c63b5bb-8,1,,994836031
06753594,1,231aa788-1-0c63b5bb-8,0,,994836030
06753594,1,96dd3718-e-0c63b5bb-8,1,,994836031
06753594,1,72c65f1a-3-0c63b5bb-8,0,,994836030
06753594,1,357db0ff-5-0c63b5bb-8,1,,994836031
06753594,1,c6a2d3f0-b-0c63b5bb-8,0,,994836030
06753594,1,0d7ccf87-e-0c63b5bb-8,1,,994836031
06753594,1,6ffe5ec9-c-0c63b5bb-8,0,,994836030
06753594,1,eeecedba-2-0c63b5bb-8,1,,994836031
06753594,1,54f29380-6-0c63b5bb-8,0,,994836030
06753594,1,eed04708-e-0c63b5bb-8,1,,994836031
06753594,3,6759a9ab-5-adfda243-1,0,,994836030
06753594,3,64f16f08-5-adfda243-1,1,,994836031
06753594,3,da4e6ecd-0-adfda243-1,0,,994836030
06753594,3,117a0847-4-adfda243-1,1,,994836031
06753594,3,9039e85f-f-adfda243-1,0,,994836030
06753594,3,508025b7-d-adfda243-1,1,,994836031
06753594,3,3ce958a3-1-adfda243-1,0,,994836030
06753594,3,7e242fc7-9-adfda243-1,1,,994836031
06753594,3,6d6f7047-1-adfda243-1,0,,994836030
06753594,3,00d8e393-a-adfda243-1,1,,994836031
06753594,3,2b0b3339-b-adfda243-1,0,,994836030
06753594,3,d2a53123-7-adfda243-1,1,,994836031
06753594,3,b0dc51bc-e-adfda243-1,0,,994836030
06753594,3,bb15cb3d-e-adfda243-1,1,,994836031
06753594,3,972f5e50-b-adfda243-1,0,,994836030
06753594,3,0acfe501-5-adfda243-1,1,,994836031
06753594,3,11155eba-8-adfda243-1,0,,994836030
06753594,3,39a9a29c-9-adfda243-1,1,,994836031
06753594,3,6071c821-d-adfda243-1,0,,994836030
06753594,3,7a8210d1-3-adfda243-1,1,,994836031
06753594,3,311b2393-6-adfda243-1,0,,994836030
06753594,3,144e7269-1-adfda243-1,1,,994836031
06753594,3,422010c3-d-adfda243-1,0,,994836030
06753594,3,644e84ea-c-adfda243-1,1,,994836031
06753594,3,26cbff5d-7-adfda243-1,0,,994836030
06753594,3,c9af0eee-7-adfda243-1,1,,994836031
06753594,3,985b4024-f-adfda243-1,0,,994836030
06753594,3,5f5f2093-f-adfda243-1,1,,994836031
06753594,3,84e73580-f-adfda243-1,0,,994836030
06753594,3,8ff3b665-5-adfda243-1,1,,994836031
06753594,3,fc2242db-7-adfda243-1,0,,994836030
06753594,3,5cc69452-d-adfda243-1,1,,994836031
06753594,3,01f6d73b-c-adfda243-1,0,,994836030
06753594,3,24525e39-a-adfda243-1,1,,994836031
06753594,3,3aad544b-9-adfda243-1,0,,994836030
06753594,3,457ef6e6-1-adfda243-1,1,,994836031
06753594,3,6a08f038-e-adfda243-1,0,,994836030
06753594,3,67c1d675-f-adfda243-1,1,,994836031
06753594,3,5d072d30-d-adfda243-1,0,,994836030
06753594,3,9d9296f5-e-adfda243-1,1,,994836031
06753594,3,5686f1c1-2-adfda243-1,0,,994836030
06753594,3,6338f3be-a-adfda243-1,1,,994836031
06753594,3,ed84d276-b-adfda243-1,0,,994836030
06753594,3,9c10fddb-4-adfda243-1,1,,994836031
06753594,3,208e7496-a-adfda243-1,0,,994836030
06753594,3,76c34009-3-adfda243-1,1,,994836031
06753594,2,c3c3ae02-a-7b3b433c-d,0,,994836030
06753594,2,7b78d756-3-7b3b433c-d,1,,994836031
06753594,2,3971b8bf-b-7b3b433c-d,0,,994836030
06753594,2,4ce1cb9c-e-7b3b433c-d,1,,994836031
06753594,2,8a86f6ce-4-7b3b433c-d,0,,994836030
06753594,2,ccd232ce-4-7b3b433c-d,1,,994836031
06753594,2,b48964a2-6-7b3b433c-d,0,,994836030
06753594,2,442c97f0-7-7b3b433c-d,1,,994836031
06753594,2,4fd4d16c-d-7b3b433c-d,0,,994836030
06753594,2,9275ea18-0-7b3b433c-d,1,,994836031
06753594,2,0a2e3409-3-7b3b433c-d,0,,994836030
06753594,2,06649989-a-7b3b433c-d,1,,994836031
06753594,2,22051c57-2-7b3b433c-d,0,,994836030
06753594,2,66a7aeeb-6-7b3b433c-d,1,,994836031
06753594,2,d40df5e7-9-7b3b433c-d,0,,994836030
06753594,2,53b4064c-4-7b3b433c-d,1,,994836031
06753594,2,15828c3b-d-7b3b433c-d,0,,994836030
06753594,2,6d68c2ae-6-7b3b433c-d,1,,994836031
06753594,2,c3062e66-4-7b3b433c-d,0,,994836030
06753594,2,d457d658-8-7b3b433c-d,1,,994836031
06753594,2,d71eb4c2-e-7b3b433c-d,0,,994836030
06753594,2,e3d28e7e-7-7b3b433c-d,1,,994836031
06753594,2,b0f49be4-c-7b3b433c-d,0,,994836030
06753594,2,30698863-2-7b3b433c-d,1,,994836031
06753594,2,8a50d360-d-7b3b433c-d,0,,994836030
06753594,2,a06ef947-0-7b3b433c-d,1,,994836031
06753594,2,be614066-4-7b3b433c-d,0,,994836030
06753594,2,80a3c3b3-b-7b3b433c-d,1,,994836031
06753594,2,e7421a8f-5-7b3b433c-d,0,,994836030
06753594,2,46f79ab9-b-7b3b433c-d,1,,994836031
06753594,2,e9e84d0a-a-7b3b433c-d,0,,994836030
06753594,2,02df7557-0-7b3b433c-d,1,,994836031
06753594,2,6397debd-7-7b3b433c-d,0,,994836030
06753594,2,bb80bcde-a-7b3b433c-d,1,,994836031
06753594,2,3061032b-3-7b3b433c-d,0,,994836030
06753594,2,973fea4b-7-7b3b433c-d,1,,994836031
06753594,2,3474848c-7-7b3b433c-d,0,,994836030
06753594,2,bfba84c2-a-7b3b433c-d,1,,994836031
06753594,2,55ae161d-7-7b3b433c-d,0,,994836030
06753594,2,2d7d6522-c-7b3b433c-d,1,,994836031
06753594,2,abad6773-0-7b3b433c-d,0,,994836030
06753594,2,6dc87cc0-b-7b3b433c-d,1,,994836031
06753594,2,b2868919-1-7b3b433c-d,0,,994836030
06753594,2,5dbe4bca-0-7b3b433c-d,1,,994836031
06753594,2,7887ee40-8-7b3b433c-d,0,,994836030
06753594,2,d711bff0-e-7b3b433c-d,1,,994836031
06753594,2,dc43ef99-8-7b3b433c-d,0,,994836030
06753594,2,91d0911e-e-7b3b433c-d,1,,994836031
06753594,2,1979a2f7-c-7b3b433c-d,0,,994836030
06753594,2,30255ba1-3-7b3b433c-d,1,,994836031
06753594,2,4ce3701d-6-7b3b433c-d,0,,994836030
06753594,2,4574fa7c-b-7b3b433c-d,1,,994836031
06753594,2,aeeb9f66-2-7b3b433c-d,0,,994836030
06753594,2,d3b6afb5-9-7b3b433c-d,1,,994836031
06753594,2,98af3733-7-7b3b433c-d,0,,994836030
06753594,2,0f74c3c8-9-7b3b433c-d,1,,994836031
06753594,2,f7f574d9-e-7b3b433c-d,0,,994836030
06753594,2,5555612d-6-7b3b433c-d,1,,994836031
06753594,2,86b2b5d3-6-7b3b433c-d,0,,994836030
06753594,2,06e91682-0-7b3b433c-d,1,,994836031
06753594,2,9b01ea90-6-7b3b433c-d,0,,994836030
06753594,2,1dbae616-c-7b3b433c-d,1,,994836031
06753594,2,44178a76-1-7b3b433c-d,0,,994836030
06753594,2,464fcadf-3-7b3b433c-d,1,,994836031
06753594,2,94c0a341-8-7b3b433c-d,0,,994836030
06753594,2,934a238c-0-7b3b433c-d,1,,994836031
06753594,2,f070a6fc-7-7b3b433c-d,0,,994836030
06753594,2,03b9abd4-5-7b3b433c-d,1,,994836031
06753594,2,5bb15a3f-0-7b3b433c-d,0,,994836030
06753594,2,3626841a-a-7b3b433c-d,1,,994836031
06753594,2,9dff7550-1-7b3b433c-d,0,,994836030
06753594,2,756ecc5e-3-7b3b433c-d,1,,994836031
06753594,2,2e497553-e-7b3b433c-d,0,,994836030
06753594,2,be477cdf-6-7b3b433c-d,1,,994836031
06753594,2,48150b32-9-7b3b433c-d,0,,994836030
06753594,2,53f7ea4c-7-7b3b433c-d,1,,994836031
06753594,2,9eea2250-d-7b3b433c-d,0,,994836030
06753594,2,c6d039ff-a-7b3b433c-d,1,,994836031
10f260b7,2,fa0f3e5c-9-7b3b433c-d,0,,994836008
10f260b7,2,d308f99d-a-7b3b433c-d,0,,994836008
10f260b7,2,55988b0e-2-7b3b433c-d,1,,994836009
10f260b7,2,2f2b082c-9-7b3b433c-d,0,,994836008
10f260b7,2,2fecd757-b-7b3b433c-d,1,,994836009
10f260b7,2,5e29e7b0-5-7b3b433c-d,0,,994836008
10f260b7,2,94a6b1ab-2-7b3b433c-d,1,,994836009
10f260b7,2,23221bc3-b-7b3b433c-d,0,,994836008
10f260b7,2,7d3320d6-c-7b3b433c-d,1,,994836009
10f260b7,2,60aaea7f-c-7b3b433c-d,0,,994836008
10f260b7,2,30b79dd5-e-7b3b433c-d,1,,994836009
10f260b7,2,c141fc38-c-7b3b433c-d,0,,994836008
10f260b7,2,cebf9c7e-c-7b3b433c-d,1,,994836009
10f260b7,2,b35de8ce-2-7b3b433c-d,0,,994836008
10f260b7,2,882e2811-c-7b3b433c-d,1,,994836009
10f260b7,2,dae01b82-e-7b3b433c-d,0,,994836008
10f260b7,2,c314f127-3-7b3b433c-d,1,,994836009
10f260b7,2,f6381f5c-1-7b3b433c-d,0,,994836008
10f260b7,2,a1361f0b-1-7b3b433c-d,1,,994836009
10f260b7,2,b70a5438-9-7b3b433c-d,0,,994836008
10f260b7,2,d892765c-0-7b3b433c-d,1,,994836009
10f260b7,2,6ecbac69-8-7b3b433c-d,0,,994836008
10f260b7,2,188f42c2-5-7b3b433c-d,1,,994836009
10f260b7,2,defc8001-5-7b3b433c-d,0,,994836008
10f260b7,2,71cbfb3a-a-7b3b433c-d,1,,994836009
10f260b7,2,e409735c-3-7b3b433c-d,0,,994836008
10f260b7,2,3305de2d-d-7b3b433c-d,1,,994836009
10f260b7,2,351c6ab4-a-7b3b433c-d,0,,994836008
10f260b7,2,7dcf46f9-6-7b3b433c-d,1,,994836009
10f260b7,2,108f89f0-7-7b3b433c-d,0,,994836008
10f260b7,2,f8f3b184-9-7b3b433c-d,1,,994836009
10f260b7,2,9ee67a66-4-7b3b433c-d,0,,994836008
10f260b7,2,d232ac60-f-7b3b433c-d,1,,994836009
10f260b7,2,c285bbfc-1-7b3b433c-d,0,,994836008
10f260b7,2,14947d09-2-7b3b433c-d,1,,994836009
10f260b7,2,23f23467-0-7b3b433c-d,0,,994836008
10f260b7,2,1cd14c04-2-7b3b433c-d,1,,994836009
10f260b7,2,524a5f88-d-7b3b433c-d,0,,994836008
10f260b7,2,885eb2a9-9-7b3b433c-d,1,,994836009
10f260b7,2,fac95dac-5-7b3b433c-d,0,,994836008
10f260b7,2,bbadd1b5-9-7b3b433c-d,1,,994836009
10f260b7,2,011dfa8c-8-7b3b433c-d,0,,994836008
10f260b7,2,7b35f73b-f-7b3b433c-d,1,,994836009
10f260b7,2,4f064ac7-d-7b3b433c-d,0,,994836008
10f260b7,2,752faabe-a-7b3b433c-d,1,,994836009
10f260b7,2,2b31b034-e-7b3b433c-d,0,,994836008
10f260b7,2,ad57f659-a-7b3b433c-d,1,,994836009
10f260b7,2,9e4c83f3-2-7b3b433c-d,0,,994836008
10f260b7,2,242899f5-7-7b3b433c-d,1,,994836009
10f260b7,2,3dc1e3a6-6-7b3b433c-d,0,,994836008
10f260b7,2,e76733c4-e-7b3b433c-d,1,,994836009
10f260b7,2,6ce42c46-1-7b3b433c-d,0,,994836008
10f260b7,2,b972a054-4-7b3b433c-d,1,,994836009
10f260b7,2,f163470c-6-7b3b433c-d,0,,994836008
10f260b7,2,2b931ec4-b-7b3b433c-d,1,,994836009
10f260b7,2,3d2b53c0-5-7b3b433c-d,0,,994836008
10f260b7,2,ef26bac3-3-7b3b433c-d,1,,994836009
10f260b7,2,40631c00-1-7b3b433c-d,0,,994836008
10f260b7,2,c79c9e9c-8-7b3b433c-d,1,,994836009
10f260b7,2,c4749c1b-4-7b3b433c-d,0,,994836008
10f260b7,2,7bbed083-5-7b3b433c-d,1,,994836009
10f260b7,2,107fd9fa-8-7b3b433c-d,0,,994836008
10f260b7,2,56b129b2-d-7b3b433c-d,1,,994836009
10f260b7,2,32e30336-b-7b3b433c-d,0,,994836008
10f260b7,2,38aeaa70-6-7b3b433c-d,1,,994836009
10f260b7,2,8cc59828-2-7b3b433c-d,0,,994836008
10f260b7,2,27f1481d-5-7b3b433c-d,1,,994836009
10f260b7,2,f8db2ff6-c-7b3b433c-d,0,,994836008
10f260b7,2,16416522-7-7b3b433c-d,1,,994836009
10f260b7,2,e71774c0-d-7b3b433c-d,0,,994836008
10f260b7,2,16fd1af4-1-7b3b433c-d,1,,994836009
10f260b7,2,31d33b6d-3-7b3b433c-d,0,,994836008
10f260b7,2,e263aac1-c-7b3b433c-d,1,,994836009
10f260b7,2,6bf22237-f-7b3b433c-d,0,,994836008
10f260b7,2,5c867333-0-7b3b433c-d,1,,994836009
10f260b7,2,3ebc10b9-c-7b3b433c-d,0,,994836008
